time_s,phase,mode,C_O_m_per_N,f_des_x_N,f_des_y_N,f_des_z_N,f_des_mag_N,f_meas_gd_x_N,f_meas_gd_y_N,f_meas_gd_z_N,f_meas_gd_mag_N,converged,K_thumb_task_00_Npm,K_thumb_task_11_Npm,K_thumb_task_22_Npm,K_thumb_joint_0_Nmrad,K_thumb_joint_1_Nmrad,K_thumb_joint_2_Nmrad,K_thumb_joint_3_Nmrad,d_ref_thumb_x_m,d_ref_thumb_y_m,d_ref_thumb_z_m,theta_ref_thumb_0_deg,theta_ref_thumb_1_deg,theta_ref_thumb_2_deg,theta_ref_thumb_3_deg,q_motor_0_rad,q_motor_1_rad,q_motor_2_rad,q_motor_3_rad,q_motor_4_rad,q_motor_5_rad,q_motor_6_rad,q_motor_7_rad,q_motor_8_rad,q_motor_9_rad,q_motor_10_rad,q_motor_11_rad,q_motor_12_rad,q_dot_motor_0_rads,q_dot_motor_1_rads,q_dot_motor_2_rads,q_dot_motor_3_rads,q_dot_motor_4_rads,q_dot_motor_5_rads,q_dot_motor_6_rads,q_dot_motor_7_rads,q_dot_motor_8_rads,q_dot_motor_9_rads,q_dot_motor_10_rads,q_dot_motor_11_rads,q_dot_motor_12_rads,joint_thumb_CMC1_rad,joint_thumb_CMC2_rad,joint_thumb_MCP_rad,joint_thumb_IP_rad,joint_spread_index_rad,joint_spread_middle_rad,joint_spread_ring_rad,joint_spread_pinky_rad,joint_index_MCP_rad,joint_index_PIP_rad,joint_index_DIP_rad,joint_middle_MCP_rad,joint_middle_PIP_rad,joint_middle_DIP_rad,joint_ring_MCP_rad,joint_ring_PIP_rad,joint_ring_DIP_rad,joint_pinky_MCP_rad,joint_pinky_PIP_rad,joint_pinky_DIP_rad,tip_thumb_x_m,tip_thumb_y_m,tip_thumb_z_m,ref_thumb_x_m,ref_thumb_y_m,ref_thumb_z_m,disp_thumb_x_m,disp_thumb_y_m,disp_thumb_z_m,disp_thumb_mag_m,force_1st_thumb_x_N,force_1st_thumb_y_N,force_1st_thumb_z_N,force_1st_thumb_mag_N,stiff_1st_thumb_00_Npm,stiff_1st_thumb_01_Npm,stiff_1st_thumb_02_Npm,stiff_1st_thumb_10_Npm,stiff_1st_thumb_11_Npm,stiff_1st_thumb_12_Npm,stiff_1st_thumb_20_Npm,stiff_1st_thumb_21_Npm,stiff_1st_thumb_22_Npm,stiff_1st_thumb_eig_0_Npm,stiff_1st_thumb_eig_1_Npm,stiff_1st_thumb_eig_2_Npm,tip_index_x_m,tip_index_y_m,tip_index_z_m,ref_index_x_m,ref_index_y_m,ref_index_z_m,disp_index_x_m,disp_index_y_m,disp_index_z_m,disp_index_mag_m,force_1st_index_x_N,force_1st_index_y_N,force_1st_index_z_N,force_1st_index_mag_N,stiff_1st_index_00_Npm,stiff_1st_index_01_Npm,stiff_1st_index_02_Npm,stiff_1st_index_10_Npm,stiff_1st_index_11_Npm,stiff_1st_index_12_Npm,stiff_1st_index_20_Npm,stiff_1st_index_21_Npm,stiff_1st_index_22_Npm,stiff_1st_index_eig_0_Npm,stiff_1st_index_eig_1_Npm,stiff_1st_index_eig_2_Npm,tip_middle_x_m,tip_middle_y_m,tip_middle_z_m,ref_middle_x_m,ref_middle_y_m,ref_middle_z_m,disp_middle_x_m,disp_middle_y_m,disp_middle_z_m,disp_middle_mag_m,force_1st_middle_x_N,force_1st_middle_y_N,force_1st_middle_z_N,force_1st_middle_mag_N,stiff_1st_middle_00_Npm,stiff_1st_middle_01_Npm,stiff_1st_middle_02_Npm,stiff_1st_middle_10_Npm,stiff_1st_middle_11_Npm,stiff_1st_middle_12_Npm,stiff_1st_middle_20_Npm,stiff_1st_middle_21_Npm,stiff_1st_middle_22_Npm,stiff_1st_middle_eig_0_Npm,stiff_1st_middle_eig_1_Npm,stiff_1st_middle_eig_2_Npm,tip_ring_x_m,tip_ring_y_m,tip_ring_z_m,ref_ring_x_m,ref_ring_y_m,ref_ring_z_m,disp_ring_x_m,disp_ring_y_m,disp_ring_z_m,disp_ring_mag_m,force_1st_ring_x_N,force_1st_ring_y_N,force_1st_ring_z_N,force_1st_ring_mag_N,stiff_1st_ring_00_Npm,stiff_1st_ring_01_Npm,stiff_1st_ring_02_Npm,stiff_1st_ring_10_Npm,stiff_1st_ring_11_Npm,stiff_1st_ring_12_Npm,stiff_1st_ring_20_Npm,stiff_1st_ring_21_Npm,stiff_1st_ring_22_Npm,stiff_1st_ring_eig_0_Npm,stiff_1st_ring_eig_1_Npm,stiff_1st_ring_eig_2_Npm,tip_pinky_x_m,tip_pinky_y_m,tip_pinky_z_m,ref_pinky_x_m,ref_pinky_y_m,ref_pinky_z_m,disp_pinky_x_m,disp_pinky_y_m,disp_pinky_z_m,disp_pinky_mag_m,force_1st_pinky_x_N,force_1st_pinky_y_N,force_1st_pinky_z_N,force_1st_pinky_mag_N,stiff_1st_pinky_00_Npm,stiff_1st_pinky_01_Npm,stiff_1st_pinky_02_Npm,stiff_1st_pinky_10_Npm,stiff_1st_pinky_11_Npm,stiff_1st_pinky_12_Npm,stiff_1st_pinky_20_Npm,stiff_1st_pinky_21_Npm,stiff_1st_pinky_22_Npm,stiff_1st_pinky_eig_0_Npm,stiff_1st_pinky_eig_1_Npm,stiff_1st_pinky_eig_2_Npm
55.1806,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.098106,-1.056044,0.894546,1.387467,0,200.000000,200.000000,200.000000,0.100013,0.099935,0.000568,-0.000060,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.208777,-0.783864,0.001534,0.935728,-1.833107,0.578311,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.014787,0.023981,-0.000000,-0.000000,0.023981,0.015390,0.022329,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,0.998989,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.351613,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014112,0.089506,-0.019273,-0.002810,0.075056,-0.019355,-0.011303,0.014449,0.000082,0.018345,-0.094988,-1.022477,0.866112,1.343366,2.486208,26.762329,-22.669631,26.762329,288.078158,-244.023066,-22.669631,-244.023066,206.705213,-0.000000,-0.000000,497.269579,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002386,0.110044,0.092573,0.002386,0.110044,0.092573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337871,10.430342,6.358245,10.430342,81.317288,49.570306,6.358245,49.570306,30.217624,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.2170,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.098158,-1.056605,0.895021,1.388204,0,200.000000,200.000000,200.000000,0.100013,0.099933,0.000578,-0.000061,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.208777,-0.783864,0.001534,0.935728,-1.833107,0.576777,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.006707,0.023981,-0.000000,-0.000000,0.023981,0.013337,0.013741,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,0.998989,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.350680,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014112,0.089506,-0.019273,-0.002810,0.075056,-0.019355,-0.011303,0.014449,0.000082,0.018345,-0.094988,-1.022477,0.866112,1.343366,2.486208,26.762329,-22.669631,26.762329,288.078158,-244.023066,-22.669631,-244.023066,206.705213,-0.000000,0.000000,497.269579,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002387,0.110033,0.092636,0.002386,0.110044,0.092573,0.000001,-0.000011,0.000063,0.000064,-0.000558,-0.004345,-0.002654,0.005122,1.337871,10.424381,6.368017,10.424381,81.224343,49.618101,6.368017,49.618101,30.310568,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.2532,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.098210,-1.057167,0.895497,1.388943,0,200.000000,200.000000,200.000000,0.100013,0.099932,0.000587,-0.000062,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.208777,-0.783864,0.001534,0.935728,-1.833107,0.578311,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.009557,0.023981,-0.000000,-0.000000,0.023981,0.013587,0.015117,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,0.998989,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.351613,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014112,0.089506,-0.019273,-0.002810,0.075056,-0.019355,-0.011303,0.014449,0.000082,0.018345,-0.094988,-1.022477,0.866112,1.343366,2.486208,26.762329,-22.669631,26.762329,288.078158,-244.023066,-22.669631,-244.023066,206.705213,-0.000000,0.000000,497.269579,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002386,0.110044,0.092573,0.002386,0.110044,0.092573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337871,10.430342,6.358245,10.430342,81.317288,49.570306,6.358245,49.570306,30.217624,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.2896,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.098982,-1.050903,0.888913,1.379986,0,200.000000,200.000000,200.000000,0.100014,0.099931,0.000597,-0.000063,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.576777,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.016474,0.023981,-0.000000,-0.000000,0.023981,0.009546,0.007934,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.350680,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,-0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002387,0.110033,0.092636,0.002386,0.110044,0.092573,0.000001,-0.000011,0.000063,0.000064,-0.000558,-0.004345,-0.002654,0.005122,1.337871,10.424381,6.368017,10.424381,81.224343,49.618101,6.368017,49.618101,30.310568,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.3260,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.099034,-1.051463,0.889387,1.380721,0,200.000000,200.000000,200.000000,0.100014,0.099930,0.000606,-0.000064,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.576777,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.017714,0.023981,-0.000000,-0.000000,0.023981,0.009432,0.017664,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.350680,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002387,0.110033,0.092636,0.002386,0.110044,0.092573,0.000001,-0.000011,0.000063,0.000064,-0.000558,-0.004345,-0.002654,0.005122,1.337871,10.424381,6.368017,10.424381,81.224343,49.618101,6.368017,49.618101,30.310568,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.3623,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.099087,-1.052024,0.889861,1.381457,0,200.000000,200.000000,200.000000,0.100014,0.099929,0.000616,-0.000065,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.576777,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.006576,0.023981,-0.000000,-0.000000,0.023981,0.010328,0.022197,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.350680,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,-0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002387,0.110033,0.092636,0.002386,0.110044,0.092573,0.000001,-0.000011,0.000063,0.000064,-0.000558,-0.004345,-0.002654,0.005122,1.337871,10.424381,6.368017,10.424381,81.224343,49.618101,6.368017,49.618101,30.310568,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.3987,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.099140,-1.052580,0.890332,1.382188,0,200.000000,200.000000,200.000000,0.100014,0.099928,0.000625,-0.000066,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.578311,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.014312,0.023981,-0.000000,-0.000000,0.023981,0.005725,0.012241,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.351613,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002386,0.110044,0.092573,0.002386,0.110044,0.092573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337871,10.430342,6.358245,10.430342,81.317288,49.570306,6.358245,49.570306,30.217624,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.4351,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.099192,-1.053136,0.890802,1.382918,0,200.000000,200.000000,200.000000,0.100014,0.099927,0.000634,-0.000067,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.578311,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.019502,0.023981,-0.000000,-0.000000,0.023981,0.011052,0.015968,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.351613,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002386,0.110044,0.092573,0.002386,0.110044,0.092573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337871,10.430342,6.358245,10.430342,81.317288,49.570306,6.358245,49.570306,30.217624,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.4714,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.099244,-1.053692,0.891272,1.383648,0,200.000000,200.000000,200.000000,0.100015,0.099926,0.000644,-0.000068,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.578311,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.011849,0.023981,-0.000000,-0.000000,0.023981,0.012942,0.021718,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.351613,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,-0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002386,0.110044,0.092573,0.002386,0.110044,0.092573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337871,10.430342,6.358245,10.430342,81.317288,49.570306,6.358245,49.570306,30.217624,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
55.5078,adapt_gd,stiffness,4.106664e-02,-0.129135,-1.390053,1.177475,1.826300,-0.099297,-1.054248,0.891743,1.384379,0,200.000000,200.000000,200.000000,0.100015,0.099925,0.000653,-0.000069,-0.002810,0.075056,-0.019355,90.000000,-60.000000,90.000000,90.000000,4.003690,-1.357573,-1.210311,-0.783864,0.001534,0.935728,-1.833107,0.578311,-2.526466,0.325204,-2.457437,0.874369,-1.629088,0.023981,-0.000000,0.008185,0.023981,-0.000000,-0.000000,0.023981,0.021895,0.023342,0.023981,0.000000,-0.000000,0.000000,1.487255,-0.768728,1.000257,0.679258,-0.000051,-0.000000,0.000051,0.000077,0.568923,0.840875,0.840875,0.351613,1.120881,1.120881,0.197724,1.127265,1.127265,0.531616,0.842341,0.842341,-0.014099,0.089496,-0.019242,-0.002810,0.075056,-0.019355,-0.011289,0.014439,0.000113,0.018329,-0.095660,-1.015631,0.859078,1.333668,2.556291,27.140497,-22.956972,27.140497,288.154430,-243.737365,-22.956972,-243.737365,206.166892,-0.000000,0.000000,496.877613,-0.019355,0.117558,0.091025,-0.019343,0.117566,0.090957,-0.000013,-0.000008,0.000068,0.000070,-0.000089,-0.003494,-0.004481,0.005682,0.024450,0.959219,1.230162,0.959219,37.632254,48.261933,1.230162,48.261933,61.894093,-0.000000,-0.000000,99.550797,0.002386,0.110044,0.092573,0.002386,0.110044,0.092573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.337871,10.430342,6.358245,10.430342,81.317288,49.570306,6.358245,49.570306,30.217624,-0.000000,0.000000,112.872782,0.026825,0.104288,0.094865,0.026814,0.104267,0.094830,0.000010,0.000020,0.000035,0.000042,-0.000655,-0.002187,-0.001695,0.002844,5.633576,18.802066,14.575103,18.802066,62.751920,48.644424,14.575103,48.644424,37.708488,-0.000000,0.000000,106.093984,0.041925,0.096805,0.078311,0.041925,0.096805,0.078311,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,-0.000000,0.000001,8.715690,16.366590,20.318572,16.366590,30.733685,38.154839,20.318572,38.154839,47.367951,-0.000000,0.000000,86.817327
